IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,15600,15004,7056,23294,1643.304
1,15600,15004,6928,23269,1643.3085
2,15297,14676,7360,23388,1643.313
3,15297,14676,7232,23357,1643.3175
4,15297,14676,7152,23340,1643.322
5,15297,14676,7040,23294,1643.3265
6,15297,14676,6928,23268,1643.331
7,15297,14676,6818,23231,1643.3355
8,15297,14676,6706,23188,1643.34
9,15297,14676,6584,23133,1643.3445
10,15297,14676,6472,23086,1643.349
11,15297,14676,6354,23038,1643.3535
12,15297,14676,6242,23006,1643.358
13,15297,14676,6128,22967,1643.3625
14,15297,14676,6016,22926,1643.367
15,14994,14348,6400,23020,1643.3715
16,14994,14348,6304,23003,1643.376
17,14994,14348,6224,22984,1643.3805
18,14994,14348,6112,22956,1643.385
19,14994,14348,6018,22942,1643.3895
20,14994,14348,5906,22919,1643.394
21,14994,14348,5810,22903,1643.3985
22,14994,14348,5704,22876,1643.403
23,14994,14348,5592,22862,1643.4075
24,14994,14348,5490,22847,1643.412
25,14994,14348,5378,22838,1643.4165
26,14994,14348,5280,22827,1643.421
27,14994,14348,5168,22799,1643.4255
28,14683,14013,5552,22959,1643.43
29,14683,14013,5456,22941,1643.4345
30,14683,14013,5392,22923,1643.439
31,14683,14013,5296,22908,1643.4435
32,14683,14013,5200,22878,1643.448
33,14683,14013,5090,22838,1643.4525
34,14683,14013,5010,22806,1643.457
35,14683,14013,4920,22764,1643.4615
36,14683,14013,4824,22727,1643.466
37,14683,14013,4722,22687,1643.4705
38,14683,14013,4626,22645,1643.475
39,14683,14013,4528,22587,1643.4795
40,14683,14013,4448,22525,1643.484
41,14408,13719,4736,22575,1643.4885
42,14408,13719,4640,22518,1643.493
43,14408,13719,4576,22492,1643.4975
44,14408,13719,4480,22438,1643.502
45,14408,13719,4400,22393,1643.5065
46,14408,13719,4322,22346,1643.511
47,14408,13719,4242,22299,1643.5155
48,14408,13719,4136,22238,1643.52
49,14408,13719,4056,22203,1643.5245
50,14408,13719,3986,22188,1643.529
51,14408,13719,3890,22143,1643.5335
52,14133,13425,4162,22231,1643.538
53,14133,13425,4066,22174,1643.5425
54,14133,13425,4018,22165,1643.547
55,14133,13425,3938,22134,1643.5515
56,14133,13425,3856,22108,1643.556
57,14133,13425,3776,22091,1643.5605
58,14133,13425,3696,22071,1643.565
59,14133,13425,3618,22043,1643.5695
60,14133,13425,3538,22012,1643.574
61,14133,13425,3464,21991,1643.5785
62,14133,13425,3384,21980,1643.583
63,13858,13131,3624,22071,1643.5875
64,13858,13131,3544,22030,1643.592
65,13858,13131,3496,22007,1643.5965
66,13858,13131,3432,21978,1643.601
67,13858,13131,3352,21935,1643.6055
68,13858,13131,3282,21909,1643.61
69,13858,13131,3202,21870,1643.6145
70,13858,13131,3120,21838,1643.619
71,13858,13131,3056,21803,1643.6235
72,13858,13131,2978,21767,1643.628
73,13858,13131,2914,21738,1643.6325
74,13858,13131,2840,21691,1643.637
75,13858,13131,2776,21655,1643.6415
76,13583,12837,3000,21711,1643.646
77,13583,12837,2936,21678,1643.6505
78,13583,12837,2872,21656,1643.655
79,13583,12837,2808,21623,1643.6595
80,13583,12837,2744,21612,1643.664
81,13583,12837,2674,21591,1643.6685
82,13583,12837,2610,21565,1643.673
83,13583,12837,2528,21530,1643.6775
84,13308,12543,10856,22934,1643.682
85,13308,12543,10664,22906,1643.6865
86,13308,12543,10498,22891,1643.691
87,13308,12543,10338,22878,1643.6955
88,13308,12543,10176,22842,1643.7
89,13308,12543,10016,22830,1643.7045
90,13308,12543,9874,22839,1643.709
91,13308,12543,9714,22831,1643.7135
92,13308,12543,9576,22831,1643.718
93,13308,12543,9416,22815,1643.7225
94,13308,12543,9266,22799,1643.727
