IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,34655,24588,5842,31518,1629.75
1,34655,24588,5816,31504,1629.7511248875
2,34655,24588,5789,31490,1629.752249775
3,34655,24588,5763,31476,1629.7533746625
4,34655,24588,5736,31462,1629.7545
5,34655,24588,5712,31450,1629.7556248875
6,34655,24588,5688,31439,1629.7567497750001
7,34655,24588,5664,31427,1629.7578746625
8,34655,24588,5640,31415,1629.759
9,34492,24458,5746,31445,1629.7601248875
10,34329,24329,5853,31475,1629.7612497750001
11,34166,24199,5959,31506,1629.7623746625
12,34003,24069,6066,31536,1629.7635
13,34003,24069,6046,31523,1629.7646248875
14,34003,24069,6026,31510,1629.7657497750001
15,34003,24069,6006,31496,1629.7668746625
16,34003,24069,5986,31483,1629.768
17,34003,24069,5962,31472,1629.7691248875
18,34003,24069,5938,31461,1629.7702497750001
19,34003,24069,5914,31449,1629.7713746625
20,34003,24069,5890,31438,1629.7725
21,34003,24069,5868,31431,1629.7736248875
22,34003,24069,5845,31424,1629.7747497750001
23,34003,24069,5823,31417,1629.7758746625
24,34003,24069,5800,31410,1629.777
25,34003,24069,5772,31395,1629.7781248875
26,34003,24069,5744,31380,1629.7792497750002
27,34003,24069,5716,31365,1629.7803746625
28,34003,24069,5688,31350,1629.7815
29,34003,24069,5664,31340,1629.7826248875
30,34003,24069,5640,31330,1629.7837497750002
31,34003,24069,5616,31319,1629.7848746625
32,34003,24069,5592,31309,1629.786
33,34003,24069,5567,31297,1629.7871248875
34,34003,24069,5541,31285,1629.7882497750002
35,34003,24069,5516,31273,1629.7893746625
36,34003,24069,5490,31261,1629.7905
37,34003,24069,5466,31250,1629.7916248875001
38,34003,24069,5442,31238,1629.7927497750002
39,34003,24069,5418,31227,1629.7938746625
40,34003,24069,5394,31215,1629.795
41,34003,24069,5370,31203,1629.7961248875001
42,34003,24069,5345,31191,1629.7972497750002
43,34003,24069,5321,31179,1629.7983746625
44,34003,24069,5296,31167,1629.7995
45,34003,24069,5272,31157,1629.8006248875001
46,34003,24069,5248,31147,1629.8017497750002
47,34003,24069,5224,31136,1629.8028746625
48,34003,24069,5200,31126,1629.804
49,34003,24069,5177,31114,1629.8051248875001
50,34003,24069,5153,31103,1629.8062497750002
51,34003,24069,5130,31091,1629.8073746625
52,34003,24069,5106,31079,1629.8085
53,34003,24069,5086,31068,1629.8096248875001
54,34003,24069,5066,31057,1629.8107497750002
55,34003,24069,5046,31046,1629.8118746625
56,34003,24069,5026,31035,1629.813
57,34003,24069,5000,31018,1629.8141248875002
58,34003,24069,4973,31001,1629.8152497750002
59,34003,24069,4947,30983,1629.8163746625
60,34003,24069,4920,30966,1629.8175
61,34003,24069,4900,30956,1629.8186248875002
62,34003,24069,4880,30946,1629.8197497750002
63,34003,24069,4860,30936,1629.8208746625
64,34003,24069,4840,30926,1629.822
65,33839,23939,4930,30937,1629.8231248875
66,33675,23808,5021,30948,1629.824249775
67,33511,23678,5111,30959,1629.8253746624998
68,33347,23547,5202,30970,1629.8265
69,33347,23547,5186,30959,1629.8276248875
70,33347,23547,5170,30949,1629.828749775
71,33347,23547,5154,30938,1629.8298746624998
72,33347,23547,5138,30927,1629.831
73,33347,23547,5118,30913,1629.8321248875
74,33347,23547,5098,30898,1629.833249775
75,33347,23547,5078,30884,1629.8343746624998
76,33347,23547,5058,30869,1629.8355
77,33347,23547,5036,30847,1629.8366248875
78,33347,23547,5013,30825,1629.837749775
79,33347,23547,4991,30803,1629.8388746624998
80,33347,23547,4968,30781,1629.84
81,33347,23547,4944,30756,1629.8411248875
82,33347,23547,4920,30730,1629.842249775
83,33347,23547,4896,30705,1629.8433746624999
84,33347,23547,4872,30679,1629.8445
85,33347,23547,4851,30661,1629.8456248875
86,33347,23547,4829,30643,1629.846749775
87,33347,23547,4808,30624,1629.8478746624999
88,33347,23547,4786,30606,1629.849
89,33347,23547,4766,30588,1629.8501248875
90,33347,23547,4746,30570,1629.851249775
91,33347,23547,4726,30552,1629.8523746624999
92,33347,23547,4706,30534,1629.8535
93,33347,23547,4682,30512,1629.8546248875
94,33347,23547,4658,30490,1629.855749775
95,33347,23547,4634,30468,1629.8568746624999
96,33347,23547,4610,30446,1629.858
97,33347,23547,4590,30433,1629.8591248875
98,33347,23547,4569,30420,1629.860249775
99,33347,23547,4549,30407,1629.8613746624999
100,33347,23547,4528,30394,1629.8625
101,33347,23547,4508,30375,1629.8636248875
102,33347,23547,4488,30357,1629.864749775
103,33347,23547,4468,30338,1629.8658746625
104,33347,23547,4448,30319,1629.867
105,33347,23547,4429,30305,1629.8681248875
106,33347,23547,4409,30291,1629.869249775
107,33347,23547,4390,30277,1629.8703746625
108,33347,23547,4370,30263,1629.8715
109,33347,23547,4350,30244,1629.8726248875
110,33347,23547,4330,30225,1629.873749775
111,33347,23547,4310,30205,1629.8748746625
112,33347,23547,4290,30186,1629.876
113,33347,23547,4268,30171,1629.8771248875
114,33347,23547,4245,30155,1629.878249775
115,33347,23547,4223,30140,1629.8793746625
116,33347,23547,4200,30124,1629.8805
117,33347,23547,4176,30105,1629.8816248875
118,33347,23547,4152,30085,1629.882749775
119,33347,23547,4128,30066,1629.8838746625
120,33347,23547,4104,30046,1629.885
121,33347,23547,4088,30042,1629.8861248875
122,33347,23547,4072,30038,1629.887249775
123,33347,23547,4056,30034,1629.8883746625
124,33347,23547,4040,30030,1629.8895
125,33227,23461,4096,30038,1629.8906248875
126,33107,23375,4152,30046,1629.891749775
127,32987,23288,4208,30054,1629.8928746625
128,32867,23202,4264,30062,1629.894
129,32867,23202,4248,30050,1629.8951248875
130,32867,23202,4232,30038,1629.8962497750001
131,32867,23202,4216,30026,1629.8973746625
132,32867,23202,4200,30014,1629.8985
133,32867,23202,4176,29996,1629.8996248875
134,32867,23202,4152,29977,1629.9007497750001
135,32867,23202,4128,29959,1629.9018746625
136,32867,23202,4104,29940,1629.903
137,32867,23202,4087,29934,1629.9041248875
138,32867,23202,4069,29929,1629.9052497750001
139,32867,23202,4052,29923,1629.9063746625
140,32867,23202,4034,29917,1629.9075
141,32867,23202,4014,29910,1629.9086248875
142,32867,23202,3994,29902,1629.9097497750001
143,32867,23202,3974,29895,1629.9108746625
144,32867,23202,3954,29887,1629.912
145,32867,23202,3938,29886,1629.9131248875
146,32867,23202,3922,29885,1629.9142497750001
147,32867,23202,3906,29884,1629.9153746625
148,32867,23202,3890,29883,1629.9165
149,32867,23202,3870,29876,1629.9176248875
150,32867,23202,3849,29868,1629.9187497750002
151,32867,23202,3829,29861,1629.9198746625
152,32867,23202,3808,29853,1629.921
153,32867,23202,3788,29849,1629.9221248875
154,32867,23202,3768,29846,1629.9232497750002
155,32867,23202,3748,29842,1629.9243746625
156,32867,23202,3728,29838,1629.9255
157,32867,23202,3709,29834,1629.9266248875
158,32867,23202,3689,29829,1629.9277497750002
