IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,16569,10268,4120,23853,1632.0
1,16569,10268,4040,23803,1632.0045
2,16569,10268,3954,23772,1632.009
3,16569,10268,3874,23727,1632.0135
4,16569,10268,3792,23671,1632.018
5,16569,10268,3712,23610,1632.0225
6,16314,10070,3920,23725,1632.027
7,16314,10070,3856,23693,1632.0315
8,16314,10070,3792,23673,1632.036
9,16314,10070,3712,23644,1632.0405
10,16314,10070,3634,23638,1632.045
11,16314,10070,3554,23598,1632.0495
12,16314,10070,3480,23559,1632.054
13,16314,10070,3400,23542,1632.0585
14,16314,10070,3330,23532,1632.063
15,16314,10070,3250,23534,1632.0675
16,16314,10070,3186,23526,1632.072
17,16059,9872,3378,23660,1632.0765
18,16059,9872,3314,23635,1632.081
19,16059,9872,3234,23610,1632.0855
20,16059,9872,3168,23582,1632.09
21,16059,9872,3088,23549,1632.0945
22,16059,9872,3024,23542,1632.099
23,16059,9872,2946,23529,1632.1035
24,16059,9872,2882,23514,1632.108
25,16059,9872,2808,23480,1632.1125
26,16059,9872,2744,23455,1632.117
27,15804,9674,2920,23541,1632.1215
28,15804,9674,2872,23517,1632.126
29,15804,9674,2792,23479,1632.1305
30,15804,9674,2728,23454,1632.135
31,15804,9674,2658,23418,1632.1395
32,15804,9674,2594,23381,1632.144
33,15804,9674,2528,23320,1632.1485
34,15549,9476,10338,24573,1632.153
35,15549,9476,10176,24509,1632.1575
36,15549,9476,10032,24488,1632.162
37,15549,9476,9874,24458,1632.1665
38,15549,9476,9714,24411,1632.171
39,15549,9476,9576,24380,1632.1755
40,15549,9476,9432,24341,1632.18
41,15549,9476,9266,24300,1632.1845
42,15549,9476,9122,24267,1632.189
43,15549,9476,8960,24215,1632.1935
44,15549,9476,8818,24191,1632.198
45,15549,9476,8690,24171,1632.2025
46,15294,9278,9090,24301,1632.207
47,15294,9278,8978,24285,1632.2115
48,15294,9278,8866,24263,1632.216
49,15294,9278,8722,24236,1632.2205
50,15294,9278,8568,24189,1632.225
51,15294,9278,8424,24158,1632.2295
52,15294,9278,8290,24119,1632.234
53,15294,9278,8146,24062,1632.2385
54,15294,9278,8016,24039,1632.243
55,15294,9278,7888,24013,1632.2475
56,15039,9080,8256,24127,1632.252
57,15039,9080,8176,24096,1632.2565
58,15039,9080,8048,24045,1632.261
59,15039,9080,7920,23988,1632.2655
60,15039,9080,7794,23934,1632.27
61,15039,9080,7666,23895,1632.2745
62,15039,9080,7544,23852,1632.279
63,15039,9080,7416,23799,1632.2835
64,15039,9080,7298,23755,1632.288
65,15039,9080,7154,23677,1632.2925
66,15039,9080,7024,23615,1632.297
67,15039,9080,6896,23552,1632.3015
68,14784,8882,7280,23703,1632.306
69,14784,8882,7200,23667,1632.3105
70,14784,8882,7072,23632,1632.315
71,14784,8882,6944,23588,1632.3195
72,14784,8882,6834,23567,1632.324
73,14784,8882,6722,23532,1632.3285
74,14784,8882,6600,23513,1632.333
75,14784,8882,6488,23495,1632.3375
76,14784,8882,6370,23478,1632.342
77,14784,8882,6258,23452,1632.3465
78,14529,8684,6594,23598,1632.351
79,14529,8684,6498,23592,1632.3555
80,14529,8684,6402,23565,1632.36
81,14529,8684,6290,23566,1632.3645
82,14529,8684,6176,23534,1632.369
83,14529,8684,6064,23518,1632.3735
84,14529,8684,5970,23515,1632.378
85,14529,8684,5858,23483,1632.3825
86,14529,8684,5752,23455,1632.387
87,14529,8684,5640,23422,1632.3915
88,14272,8477,5960,23582,1632.396
89,14272,8477,5848,23544,1632.4005
90,14272,8477,5784,23525,1632.405
91,14272,8477,5688,23483,1632.4095
92,14272,8477,5576,23436,1632.414
93,14272,8477,5490,23406,1632.4185
94,14272,8477,5378,23344,1632.423
95,14272,8477,5280,23292,1632.4275
96,14272,8477,5168,23255,1632.432
97,14272,8477,5090,23223,1632.4365
98,14272,8477,4994,23175,1632.441
99,14272,8477,4904,23143,1632.4455
100,14272,8477,4808,23098,1632.45
101,14001,8253,5128,23262,1632.4545
102,14001,8253,5032,23231,1632.459
103,14001,8253,4968,23213,1632.4635
104,14001,8253,4872,23160,1632.468
105,14001,8253,4792,23133,1632.4725
106,14001,8253,4706,23100,1632.477
107,14001,8253,4594,23055,1632.4815
108,14001,8253,4512,23030,1632.486
109,14001,8253,4432,23014,1632.4905
110,14001,8253,4338,22991,1632.495
111,14001,8253,4258,22959,1632.4995
112,13730,8029,4546,23133,1632.504
113,13730,8029,4466,23102,1632.5085
114,13730,8029,4402,23080,1632.513
115,13730,8029,4322,23034,1632.5175
116,13730,8029,4226,22996,1632.522
117,13730,8029,4152,22957,1632.5265
118,13730,8029,4056,22894,1632.531
119,13730,8029,3986,22859,1632.5355
120,13730,8029,3906,22811,1632.54
121,13730,8029,3824,22751,1632.5445
122,13730,8029,3744,22710,1632.549
123,13730,8029,3664,22654,1632.5535
124,13730,8029,3586,22591,1632.558
125,13730,8029,3506,22543,1632.5625
126,13459,7805,3778,22683,1632.567
127,13459,7805,3698,22622,1632.5715
128,13459,7805,3650,22583,1632.576
129,13459,7805,3570,22519,1632.5805
130,13459,7805,3496,22463,1632.585
131,13459,7805,3416,22411,1632.5895
132,13459,7805,3352,22367,1632.594
133,13459,7805,3266,22326,1632.5985
134,13459,7805,3202,22287,1632.603
135,13459,7805,3120,22248,1632.6075
136,13459,7805,3056,22208,1632.612
137,13459,7805,2978,22190,1632.6165
138,13459,7805,2914,22165,1632.621
139,13188,7581,3170,22327,1632.6255
140,13188,7581,3090,22298,1632.63
141,13188,7581,3026,22282,1632.6345
142,13188,7581,2962,22261,1632.639
143,13188,7581,2898,22239,1632.6435
144,13188,7581,2824,22199,1632.648
145,13188,7581,2760,22190,1632.6525
146,13188,7581,2690,22172,1632.657
147,13188,7581,2610,22158,1632.6615
148,13188,7581,2544,22131,1632.666
149,12917,7357,10648,23420,1632.6705
150,12917,7357,10482,23383,1632.675
151,12917,7357,10322,23336,1632.6795
152,12917,7357,10160,23278,1632.684
153,12917,7357,10000,23237,1632.6885
154,12917,7357,9858,23206,1632.693
155,12917,7357,9698,23162,1632.6975
156,12917,7357,9544,23126,1632.702
157,12917,7357,9394,23079,1632.7065
158,12917,7357,9234,23021,1632.711
159,12917,7357,9088,22967,1632.7155
160,12917,7357,8944,22938,1632.72
161,12917,7357,8802,22904,1632.7245
162,12917,7357,8658,22873,1632.729
163,12917,7357,8504,22823,1632.7335
164,12917,7357,8360,22774,1632.738
165,12646,7133,8920,22974,1632.7425
166,12646,7133,8776,22941,1632.747
167,12646,7133,8680,22909,1632.7515
168,12646,7133,8552,22896,1632.756
169,12646,7133,8424,22872,1632.7605
170,12646,7133,8274,22844,1632.765
171,12646,7133,8146,22811,1632.7695
172,12646,7133,7984,22773,1632.774
173,12646,7133,7872,22750,1632.7785
174,12646,7133,7746,22742,1632.783
175,12646,7133,7602,22717,1632.7875
176,12646,7133,7480,22685,1632.792
177,12375,6909,7986,22909,1632.7965
178,12375,6909,7890,22895,1632.801
179,12375,6909,7778,22870,1632.8055
180,12375,6909,7650,22830,1632.81
181,12375,6909,7512,22782,1632.8145
182,12375,6909,7384,22746,1632.819
183,12375,6909,7282,22702,1632.8235
184,12375,6909,7154,22637,1632.828
185,12375,6909,7024,22576,1632.8325
186,12375,6909,6896,22519,1632.837
187,12375,6909,6802,22502,1632.8415
188,12375,6909,6674,22444,1632.846
189,12375,6909,6568,22383,1632.8505
190,12375,6909,6456,22326,1632.855
191,12104,6685,6888,22495,1632.8595
192,12104,6685,6776,22455,1632.864
193,12104,6685,6712,22430,1632.8685
194,12104,6685,6600,22382,1632.873
195,12104,6685,6488,22329,1632.8775
196,12104,6685,6370,22261,1632.882
197,12104,6685,6258,22206,1632.8865
198,12104,6685,6144,22136,1632.891
199,12104,6685,6048,22120,1632.8955
200,12104,6685,5938,22108,1632.9
201,12104,6685,5842,22078,1632.9045
202,12104,6685,5736,22038,1632.909
203,12104,6685,5624,21996,1632.9135
204,11833,6461,6050,22262,1632.918
205,11833,6461,5970,22251,1632.9225
206,11833,6461,5858,22224,1632.927
207,11833,6461,5752,22191,1632.9315
208,11833,6461,5656,22156,1632.936
209,11833,6461,5554,22134,1632.9405
210,11833,6461,5458,22105,1632.945
211,11833,6461,5360,22061,1632.9495
212,11833,6461,5264,22039,1632.954
213,11833,6461,5168,22008,1632.9585
214,11833,6461,5074,21994,1632.963
215,11833,6461,4978,21959,1632.9675
216,11833,6461,4888,21918,1632.972
217,11833,6461,4792,21875,1632.9765
218,11560,6228,5202,22126,1632.981
219,11560,6228,5106,22063,1632.9855
220,11560,6228,5010,22014,1632.99
221,11560,6228,4920,21975,1632.9945
222,11560,6228,4824,21933,1632.999
223,11560,6228,4738,21883,1633.0035
224,11560,6228,4642,21840,1633.008
225,11560,6228,4560,21791,1633.0125
226,11560,6228,4464,21743,1633.017
227,11560,6228,4386,21718,1633.0215
228,11560,6228,4306,21687,1633.026
229,11560,6228,4210,21631,1633.0305
230,11560,6228,4136,21597,1633.035
231,11560,6228,4040,21558,1633.0395
232,11560,6228,3954,21534,1633.044
233,11560,6228,3874,21512,1633.0485
234,11351,6058,4114,21710,1633.053
235,11351,6058,4050,21691,1633.0575
