IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,9548,3503,5672,22062,1627.995
1,9548,3503,5576,22006,1627.9995
2,9548,3503,5474,21756,1628.004
3,9548,3503,5362,21708,1628.0085
4,9548,3503,5264,21647,1628.013
5,9548,3503,5168,21592,1628.0175
6,9342,3376,5488,21747,1628.022
7,9342,3376,5408,21695,1628.0265
8,9342,3376,5312,21647,1628.031
9,9342,3376,5216,21597,1628.0355
10,9342,3376,5122,21548,1628.04
11,9342,3376,5026,21502,1628.0445
12,9342,3376,4920,21462,1628.049
13,9342,3376,4824,21423,1628.0535
14,57954,43418,7634,45527,1628.058
15,57954,43418,7506,45437,1628.0625
16,57954,43418,7426,45373,1628.067
17,57954,43418,7298,45294,1628.0715
18,57954,43418,7152,45180,1628.076
