IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,11425,4698,17448,24222,1627.5
1,11425,4698,17403,24216,1627.500749925
2,11425,4698,17357,24209,1627.50149985
3,11425,4698,17312,24203,1627.502249775
4,11425,4698,17267,24196,1627.5029997
5,11425,4698,17221,24190,1627.503749625
6,11425,4698,17176,24183,1627.5045
7,11425,4698,17138,24179,1627.505249925
8,11425,4698,17099,24175,1627.50599985
9,11425,4698,17061,24172,1627.5067497750001
10,11425,4698,17023,24168,1627.5074997
11,11425,4698,16984,24164,1627.508249625
12,11425,4698,16946,24160,1627.509
13,11425,4698,16906,24154,1627.509749925
14,11425,4698,16866,24148,1627.51049985
15,11425,4698,16826,24142,1627.5112497750001
16,11425,4698,16786,24135,1627.5119997
17,11425,4698,16746,24129,1627.512749625
18,11425,4698,16706,24123,1627.5135
19,11425,4698,16660,24112,1627.514249925
20,11425,4698,16615,24102,1627.51499985
21,11425,4698,16569,24091,1627.5157497750001
22,11425,4698,16523,24080,1627.5164997
23,11425,4698,16478,24070,1627.517249625
24,11425,4698,16432,24059,1627.518
25,11425,4698,16398,24057,1627.518749925
26,11425,4698,16363,24055,1627.51949985
27,11425,4698,16329,24053,1627.5202497750001
28,11425,4698,16295,24050,1627.5209997
29,11425,4698,16260,24048,1627.521749625
30,11425,4698,16226,24046,1627.5225
31,11425,4698,16186,24042,1627.523249925
32,11425,4698,16146,24039,1627.52399985
33,11425,4698,16106,24035,1627.5247497750001
34,11425,4698,16066,24031,1627.5254997
35,11425,4698,16026,24028,1627.526249625
36,11425,4698,15986,24024,1627.527
37,11425,4698,15947,24018,1627.527749925
38,11425,4698,15908,24013,1627.5284998500001
39,11425,4698,15869,24007,1627.5292497750002
40,11425,4698,15830,24001,1627.5299997
41,11425,4698,15791,23996,1627.530749625
42,11425,4698,15752,23990,1627.5315
43,11425,4698,15714,23989,1627.532249925
44,11425,4698,15675,23987,1627.5329998500001
45,11425,4698,15637,23986,1627.5337497750002
46,11425,4698,15599,23985,1627.5344997
47,11425,4698,15560,23983,1627.535249625
48,11425,4698,15522,23982,1627.536
49,11425,4698,15479,23974,1627.536749925
50,11425,4698,15437,23966,1627.5374998500001
51,11425,4698,15394,23958,1627.5382497750002
52,11425,4698,15351,23950,1627.5389997
53,11425,4698,15309,23942,1627.539749625
54,11425,4698,15266,23934,1627.5405
55,11425,4698,15228,23928,1627.541249925
56,11425,4698,15191,23922,1627.5419998500001
57,11425,4698,15153,23916,1627.5427497750002
58,11425,4698,15115,23910,1627.5434997
59,11425,4698,15078,23904,1627.544249625
60,11425,4698,15040,23898,1627.545
61,11425,4698,15006,23892,1627.545749925
62,11425,4698,14971,23886,1627.5464998500001
63,11425,4698,14937,23881,1627.5472497750002
64,11425,4698,14903,23875,1627.5479997
65,11425,4698,14868,23869,1627.548749625
66,11425,4698,14834,23863,1627.5495
67,11425,4698,14791,23854,1627.5502499250001
68,11425,4698,14749,23844,1627.5509998500002
69,11425,4698,14706,23835,1627.5517497750002
70,11425,4698,14663,23825,1627.5524997
71,11425,4698,14621,23816,1627.553249625
72,11425,4698,14578,23806,1627.554
73,11387,4668,14719,23848,1627.5547499250001
74,11349,4638,14861,23889,1627.5554998500002
75,11311,4609,15002,23931,1627.5562497750002
76,11272,4579,15143,23973,1627.5569997
77,11234,4549,15285,24014,1627.557749625
78,11196,4519,15426,24056,1627.5585
79,11196,4519,15394,24050,1627.5592499250001
80,11196,4519,15362,24045,1627.5599998500002
81,11196,4519,15330,24039,1627.5607497750002
82,11196,4519,15298,24033,1627.5614997
83,11196,4519,15266,24028,1627.562249625
84,11196,4519,15234,24022,1627.563
85,11196,4519,15207,24018,1627.5637499250001
86,11196,4519,15181,24013,1627.5644998500002
87,11196,4519,15154,24009,1627.5652497750002
88,11196,4519,15127,24005,1627.5659997
89,11196,4519,15101,24000,1627.566749625
90,11196,4519,15074,23996,1627.5675
91,11196,4519,15034,23985,1627.5682499250001
92,11196,4519,14994,23974,1627.5689998500002
93,11196,4519,14954,23964,1627.5697497750002
94,11196,4519,14914,23953,1627.5704997
95,11196,4519,14874,23942,1627.571249625
96,11196,4519,14834,23931,1627.572
97,11196,4519,14802,23923,1627.572749925
98,11196,4519,14770,23915,1627.57349985
99,11196,4519,14738,23908,1627.574249775
100,11196,4519,14706,23900,1627.5749996999998
