IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,45604,33392,4050,35566,1628.85
1,45604,33392,3986,35511,1628.8545
2,45604,33392,3906,35435,1628.859
3,45604,33392,3824,35335,1628.8635
4,45604,33392,3744,35261,1628.868
5,45604,33392,3682,35214,1628.8725
6,45604,33392,3602,35131,1628.877
7,45604,33392,3528,35056,1628.8815
8,45604,33392,3448,34995,1628.886
9,45604,33392,3368,34937,1628.8905
10,44967,32876,3592,34751,1628.895
11,44967,32876,3528,34702,1628.8995
12,44967,32876,3464,34654,1628.904
13,44967,32876,3400,34612,1628.9085
14,44967,32876,3314,34557,1628.913
15,44967,32876,3250,34542,1628.9175
16,44967,32876,3184,34504,1628.922
17,44967,32876,3120,34476,1628.9265
18,44330,32360,3328,34359,1628.931
19,44330,32360,3248,34328,1628.9355
20,44330,32360,3184,34295,1628.94
21,44330,32360,3120,34272,1628.9445
22,44330,32360,3056,34248,1628.949
23,44330,32360,2994,34239,1628.9535
24,44330,32360,2930,34203,1628.958
25,44330,32360,2872,34157,1628.9625
26,44330,32360,2792,34109,1628.967
27,44330,32360,2738,34104,1628.9715
28,44330,32360,2674,34070,1628.976
29,44330,32360,2594,34027,1628.9805
30,43693,31844,2802,33903,1628.985
31,43693,31844,2738,33844,1628.9895
32,43693,31844,2674,33774,1628.994
33,43693,31844,2610,33726,1628.9985
34,43693,31844,2544,33662,1629.003
35,43056,31328,9810,36700,1629.0075
36,43056,31328,9640,36589,1629.012
37,43056,31328,9496,36494,1629.0165
38,43056,31328,9346,36398,1629.021
39,43056,31328,9218,36332,1629.0255
40,43056,31328,9072,36287,1629.03
41,43056,31328,8946,36271,1629.0345
42,43056,31328,8802,36220,1629.039
43,43056,31328,8680,36172,1629.0435
44,43056,31328,8536,36119,1629.048
45,43056,31328,8386,36078,1629.0525
46,43056,31328,8258,36075,1629.057
47,42419,30812,8712,36081,1629.0615
48,42419,30812,8616,36077,1629.066
49,42419,30812,8504,36048,1629.0705
50,42419,30812,8370,36025,1629.075
51,42419,30812,8226,35979,1629.0795
52,42419,30812,8096,35958,1629.084
53,42419,30812,7968,35950,1629.0885
54,42419,30812,7842,35962,1629.093
55,42419,30812,7714,35941,1629.0975
56,42419,30812,7592,35903,1629.102
57,42419,30812,7464,35871,1629.1065
58,42419,30812,7330,35836,1629.111
59,42419,30812,7202,35807,1629.1155
60,41782,30296,7618,35726,1629.12
61,41782,30296,7490,35663,1629.1245
62,41782,30296,7410,35619,1629.129
63,41782,30296,7282,35547,1629.1335
64,41782,30296,7154,35454,1629.138
65,41782,30296,7040,35381,1629.1425
66,41782,30296,6930,35322,1629.147
67,41782,30296,6802,35255,1629.1515
68,41782,30296,6690,35182,1629.156
69,41782,30296,6584,35102,1629.1605
70,41782,30296,6472,35035,1629.165
71,41145,29780,6840,34911,1629.1695
72,41145,29780,6728,34837,1629.174
