IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,10753,20538,5570,22094,1661.25
1,10753,20538,5542,22098,1661.2511248875
2,10753,20538,5514,22101,1661.252249775
3,10753,20538,5486,22105,1661.2533746625
4,10753,20538,5458,22109,1661.2545
5,10753,20538,5434,22107,1661.2556248875
6,10753,20538,5409,22105,1661.2567497750001
7,10753,20538,5385,22102,1661.2578746625
8,10753,20538,5360,22100,1661.259
9,10753,20538,5332,22097,1661.2601248875
10,10753,20538,5304,22094,1661.2612497750001
11,10753,20538,5276,22090,1661.2623746625
12,10753,20538,5248,22087,1661.2635
13,10686,20428,5356,22050,1661.2646248875
14,10620,20317,5465,22014,1661.2657497750001
15,10553,20207,5573,21977,1661.2668746625
16,10486,20096,5682,21940,1661.268
17,10486,20096,5666,21937,1661.2691248875
18,10486,20096,5650,21934,1661.2702497750001
19,10486,20096,5634,21930,1661.2713746625
20,10486,20096,5618,21927,1661.2725
21,10486,20096,5590,21924,1661.2736248875
22,10486,20096,5562,21921,1661.2747497750001
23,10486,20096,5534,21918,1661.2758746625
24,10486,20096,5506,21915,1661.277
25,10486,20096,5482,21914,1661.2781248875
26,10486,20096,5457,21913,1661.2792497750002
27,10486,20096,5433,21912,1661.2803746625
28,10486,20096,5408,21911,1661.2815
29,10486,20096,5380,21913,1661.2826248875
30,10486,20096,5352,21914,1661.2837497750002
31,10486,20096,5324,21916,1661.2848746625
32,10486,20096,5296,21918,1661.286
33,10486,20096,5272,21917,1661.2871248875
34,10486,20096,5248,21915,1661.2882497750002
35,10486,20096,5224,21914,1661.2893746625
36,10486,20096,5200,21912,1661.2905
37,10486,20096,5177,21908,1661.2916248875001
38,10486,20096,5153,21903,1661.2927497750002
39,10486,20096,5130,21899,1661.2938746625
40,10486,20096,5106,21894,1661.295
41,10486,20096,5082,21890,1661.2961248875001
42,10486,20096,5058,21887,1661.2972497750002
43,10486,20096,5034,21883,1661.2983746625
44,10486,20096,5010,21879,1661.2995
45,10486,20096,4988,21873,1661.3006248875001
46,10486,20096,4965,21867,1661.3017497750002
47,10486,20096,4943,21860,1661.3028746625
48,10486,20096,4920,21854,1661.304
49,10486,20096,4896,21851,1661.3051248875001
50,10486,20096,4872,21847,1661.3062497750002
51,10486,20096,4848,21844,1661.3073746625
52,10486,20096,4824,21840,1661.3085
53,10486,20096,4799,21836,1661.3096248875001
54,10486,20096,4773,21832,1661.3107497750002
55,10486,20096,4748,21827,1661.3118746625
56,10486,20096,4722,21823,1661.313
57,10486,20096,4702,21819,1661.3141248875002
58,10486,20096,4682,21815,1661.3152497750002
59,10486,20096,4662,21811,1661.3163746625
60,10486,20096,4642,21807,1661.3175
61,10486,20096,4618,21799,1661.3186248875002
62,10486,20096,4593,21791,1661.3197497750002
63,10486,20096,4569,21783,1661.3208746625
64,10486,20096,4544,21775,1661.322
65,10486,20096,4520,21767,1661.3231248875
66,10486,20096,4496,21759,1661.324249775
67,10486,20096,4472,21751,1661.3253746624998
68,10486,20096,4448,21743,1661.3265
69,10436,19998,4528,21699,1661.3276248875
70,10387,19900,4608,21655,1661.328749775
