IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,29987,21132,6960,29918,1630.2
1,29507,20787,7328,29984,1630.2045
2,29507,20787,7200,29950,1630.209
3,29507,20787,7120,29950,1630.2135
4,29507,20787,7008,29943,1630.218
5,29507,20787,6898,29934,1630.2225
6,29507,20787,6786,29902,1630.227
7,29507,20787,6664,29868,1630.2315
8,29507,20787,6552,29867,1630.236
9,29507,20787,6450,29855,1630.2405
10,29507,20787,6322,29822,1630.245
11,29507,20787,6210,29790,1630.2495
12,29027,20442,6546,29852,1630.254
13,29027,20442,6466,29811,1630.2585
14,29027,20442,6370,29775,1630.263
15,29027,20442,6258,29727,1630.2675
16,29027,20442,6128,29662,1630.272
17,29027,20442,6032,29629,1630.2765
18,29027,20442,5938,29609,1630.281
19,29027,20442,5842,29559,1630.2855
20,29027,20442,5736,29499,1630.29
21,29027,20442,5608,29429,1630.2945
22,28547,20096,5928,29469,1630.299
23,28547,20096,5832,29422,1630.3035
24,28547,20096,5752,29387,1630.308
25,28547,20096,5656,29339,1630.3125
26,28547,20096,5554,29296,1630.317
27,28547,20096,5458,29262,1630.3215
28,28547,20096,5360,29211,1630.326
29,28547,20096,5264,29179,1630.3305
30,28547,20096,5168,29147,1630.335
31,28547,20096,5074,29119,1630.3395
32,28547,20096,4978,29094,1630.344
33,28105,19703,5298,29179,1630.3485
34,28105,19703,5202,29160,1630.353
35,28105,19703,5138,29134,1630.3575
36,28105,19703,5042,29115,1630.362
37,28105,19703,4952,29084,1630.3665
38,28105,19703,4856,29037,1630.371
39,28105,19703,4786,29021,1630.3755
40,28105,19703,4690,28975,1630.38
41,28105,19703,4594,28920,1630.3845
42,28105,19703,4496,28880,1630.389
43,28105,19703,4416,28839,1630.3935
44,28105,19703,4338,28796,1630.398
45,28105,19703,4242,28730,1630.4025
46,27663,19310,4514,28718,1630.407
47,27663,19310,4434,28655,1630.4115
48,27663,19310,4386,28623,1630.416
49,27663,19310,4290,28558,1630.4205
50,27663,19310,4210,28503,1630.425
51,27663,19310,4120,28407,1630.4295
52,27663,19310,4040,28343,1630.434
53,27663,19310,3970,28278,1630.4385
54,27663,19310,3890,28221,1630.443
55,27663,19310,3808,28155,1630.4475
56,27663,19310,3728,28120,1630.452
57,27221,18917,4000,28152,1630.4565
58,27221,18917,3920,28094,1630.461
59,27221,18917,3872,28062,1630.4655
60,27221,18917,3792,28014,1630.47
61,27221,18917,3712,27965,1630.4745
62,27221,18917,3634,27958,1630.479
63,27221,18917,3554,27909,1630.4835
64,27221,18917,3496,27892,1630.488
65,27221,18917,3416,27866,1630.4925
66,27221,18917,3346,27837,1630.497
67,27221,18917,3266,27821,1630.5015
68,27221,18917,3186,27803,1630.506
69,27221,18917,3120,27772,1630.5105
70,27221,18917,3056,27758,1630.515
71,26779,18524,3296,27790,1630.5195
72,26779,18524,3216,27759,1630.524
73,26779,18524,3168,27741,1630.5285
74,26779,18524,3088,27702,1630.533
75,26779,18524,3026,27699,1630.5375
76,26779,18524,2962,27670,1630.542
77,26779,18524,2882,27613,1630.5465
78,26779,18524,2824,27583,1630.551
79,26779,18524,2760,27564,1630.5555
80,26779,18524,2690,27520,1630.56
81,26779,18524,2626,27502,1630.5645
82,26779,18524,2544,27451,1630.569
83,26337,18131,10208,29133,1630.5735
84,26337,18131,10064,29094,1630.578
85,26337,18131,9906,29047,1630.5825
86,26337,18131,9746,29007,1630.587
87,26337,18131,9592,28971,1630.5915
88,26337,18131,9432,28925,1630.596
89,26337,18131,9282,28902,1630.6005
90,26337,18131,9138,28871,1630.605
91,26337,18131,8976,28828,1630.6095
92,26337,18131,8818,28798,1630.614
93,26337,18131,8690,28783,1630.6185
94,25895,17738,9248,28893,1630.623
95,25895,17738,9136,28891,1630.6275
96,25895,17738,8992,28859,1630.632
97,25895,17738,8866,28855,1630.6365
98,25895,17738,8706,28795,1630.641
99,25895,17738,8584,28789,1630.6455
100,25895,17738,8424,28766,1630.65
101,25895,17738,8290,28766,1630.6545
102,25895,17738,8146,28735,1630.659
103,25895,17738,8016,28717,1630.6635
104,25895,17738,7872,28663,1630.668
105,25895,17738,7746,28647,1630.6725
106,25895,17738,7618,28619,1630.677
107,25453,17345,8098,28662,1630.6815
108,25453,17345,7986,28631,1630.686
109,25453,17345,7906,28599,1630.6905
110,25453,17345,7762,28539,1630.695
111,25453,17345,7634,28473,1630.6995
112,25453,17345,7512,28399,1630.704
113,25453,17345,7400,28347,1630.7085
114,25453,17345,7282,28295,1630.713
115,25453,17345,7154,28232,1630.7175
116,25453,17345,7024,28156,1630.722
117,25453,17345,6896,28090,1630.7265
118,25453,17345,6802,28046,1630.731
119,25453,17345,6690,27983,1630.7355
120,25011,16952,7122,28048,1630.74
121,25011,16952,7026,28011,1630.7445
122,25011,16952,6946,27974,1630.749
123,25011,16952,6834,27925,1630.7535
124,25011,16952,6706,27862,1630.758
125,25011,16952,6600,27814,1630.7625
126,25011,16952,6488,27771,1630.767
127,25011,16952,6354,27744,1630.7715
128,25011,16952,6258,27707,1630.776
129,25011,16952,6128,27639,1630.7805
130,25011,16952,6032,27628,1630.785
131,25011,16952,5938,27614,1630.7895
132,25011,16952,5826,27582,1630.794
133,24569,16559,6256,27692,1630.7985
134,24569,16559,6144,27630,1630.803
135,24569,16559,6048,27615,1630.8075
136,24569,16559,5954,27598,1630.812
137,24569,16559,5858,27563,1630.8165
138,24569,16559,5752,27511,1630.821
139,24569,16559,5656,27483,1630.8255
140,24569,16559,5554,27455,1630.83
141,24569,16559,5458,27422,1630.8345
142,24569,16559,5344,27352,1630.839
143,24569,16559,5248,27291,1630.8435
144,24120,16166,5634,27421,1630.848
145,24120,16166,5570,27388,1630.8525
146,24120,16166,5474,27357,1630.857
147,24120,16166,5376,27288,1630.8615
