IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,38567,27702,3602,32285,1629.4125
1,38567,27702,3582,32274,1629.4136248875
2,38567,27702,3562,32262,1629.414749775
3,38567,27702,3542,32251,1629.4158746624998
4,38567,27702,3522,32239,1629.417
5,38567,27702,3504,32226,1629.4181248875
6,38567,27702,3485,32213,1629.419249775
7,38567,27702,3467,32200,1629.4203746624999
8,38567,27702,3448,32187,1629.4215
9,38567,27702,3432,32176,1629.4226248875
10,38567,27702,3416,32165,1629.423749775
11,38567,27702,3400,32153,1629.4248746624999
12,38567,27702,3384,32142,1629.426
13,38567,27702,3367,32130,1629.4271248875
14,38567,27702,3349,32117,1629.428249775
15,38567,27702,3332,32105,1629.4293746624999
16,38567,27702,3314,32092,1629.4305
17,38567,27702,3294,32077,1629.4316248875
18,38567,27702,3274,32061,1629.432749775
19,38567,27702,3254,32046,1629.4338746624999
20,38567,27702,3234,32030,1629.435
21,38404,27572,3303,32016,1629.4361248875
22,38241,27443,3373,32002,1629.437249775
23,38078,27313,3442,31988,1629.4383746624999
24,37915,27183,3512,31974,1629.4395
25,37915,27183,3496,31960,1629.4406248875
26,37915,27183,3480,31946,1629.441749775
27,37915,27183,3464,31931,1629.4428746625
28,37915,27183,3448,31917,1629.444
29,37915,27183,3428,31901,1629.4451248875
30,37915,27183,3408,31885,1629.446249775
31,37915,27183,3388,31868,1629.4473746625
32,37915,27183,3368,31852,1629.4485
33,37915,27183,3351,31836,1629.4496248875
34,37915,27183,3333,31820,1629.450749775
35,37915,27183,3316,31804,1629.4518746625
36,37915,27183,3298,31788,1629.453
37,37915,27183,3278,31772,1629.4541248875
38,37915,27183,3258,31756,1629.455249775
39,37915,27183,3238,31739,1629.4563746625
40,37915,27183,3218,31723,1629.4575
41,37915,27183,3202,31709,1629.4586248875
42,37915,27183,3185,31695,1629.459749775
43,37915,27183,3169,31681,1629.4608746625
44,37915,27183,3152,31667,1629.462
45,37915,27183,3136,31653,1629.4631248875
46,37915,27183,3120,31640,1629.464249775
47,37915,27183,3104,31626,1629.4653746625
48,37915,27183,3088,31612,1629.4665
49,37915,27183,3073,31608,1629.4676248875
50,37915,27183,3057,31604,1629.468749775
51,37915,27183,3042,31600,1629.4698746625
52,37915,27183,3026,31596,1629.471
53,37915,27183,3010,31589,1629.4721248875
54,37915,27183,2994,31581,1629.473249775
55,37915,27183,2978,31574,1629.4743746625
56,37915,27183,2962,31566,1629.4755
57,37915,27183,2946,31560,1629.4766248875
58,37915,27183,2930,31554,1629.4777497750001
59,37915,27183,2914,31547,1629.4788746625
60,37915,27183,2898,31541,1629.48
61,37752,27053,2954,31531,1629.4811248875
62,37589,26924,3010,31521,1629.4822497750001
63,37426,26794,3066,31510,1629.4833746625
64,37263,26664,3122,31500,1629.4845
65,37263,26664,3106,31489,1629.4856248875
66,37263,26664,3090,31478,1629.4867497750001
67,37263,26664,3074,31466,1629.4878746625
68,37263,26664,3058,31455,1629.489
69,37263,26664,3046,31451,1629.4901248875
70,37263,26664,3034,31446,1629.4912497750001
71,37263,26664,3022,31442,1629.4923746625
72,37263,26664,3010,31437,1629.4935
73,37263,26664,2994,31428,1629.4946248875
74,37263,26664,2978,31419,1629.4957497750001
75,37263,26664,2962,31410,1629.4968746625
76,37263,26664,2946,31401,1629.498
77,37263,26664,2928,31394,1629.4991248875
78,37263,26664,2909,31387,1629.5002497750002
79,37263,26664,2891,31380,1629.5013746625
80,37263,26664,2872,31373,1629.5025
81,37263,26664,2856,31365,1629.5036248875
82,37263,26664,2840,31358,1629.5047497750002
83,37263,26664,2824,31350,1629.5058746625
84,37263,26664,2808,31342,1629.507
85,37263,26664,2792,31338,1629.5081248875001
86,37263,26664,2776,31333,1629.5092497750002
87,37263,26664,2760,31329,1629.5103746625
88,37263,26664,2744,31324,1629.5115
89,37263,26664,2727,31316,1629.5126248875001
90,37263,26664,2709,31309,1629.5137497750002
91,37263,26664,2692,31301,1629.5148746625
92,37263,26664,2674,31293,1629.516
93,37263,26664,2658,31284,1629.5171248875001
94,37263,26664,2642,31275,1629.5182497750002
95,37263,26664,2626,31265,1629.5193746625
96,37263,26664,2610,31256,1629.5205
97,37263,26664,2594,31244,1629.5216248875001
98,37263,26664,2577,31231,1629.5227497750002
99,37263,26664,2561,31219,1629.5238746625
100,37263,26664,2544,31206,1629.525
101,37100,26534,4408,31840,1629.5261248875001
102,36937,26405,6273,32474,1629.5272497750002
103,36774,26275,8137,33109,1629.5283746625
104,36611,26145,10002,33743,1629.5295
105,36611,26145,9962,33734,1629.5306248875002
106,36611,26145,9922,33725,1629.5317497750002
107,36611,26145,9882,33716,1629.5328746625
108,36611,26145,9842,33707,1629.534
109,36611,26145,9808,33692,1629.5351248875002
110,36611,26145,9773,33677,1629.5362497750002
111,36611,26145,9739,33662,1629.5373746625
112,36611,26145,9704,33647,1629.5385
113,36611,26145,9668,33633,1629.5396248875002
114,36611,26145,9632,33619,1629.5407497750002
115,36611,26145,9596,33604,1629.5418746625
116,36611,26145,9560,33590,1629.543
117,36611,26145,9519,33566,1629.5441248875
118,36611,26145,9477,33542,1629.545249775
119,36611,26145,9436,33517,1629.5463746624998
120,36611,26145,9394,33493,1629.5475
121,36611,26145,9358,33468,1629.5486248875
122,36611,26145,9322,33442,1629.549749775
123,36611,26145,9286,33417,1629.5508746624998
124,36611,26145,9250,33391,1629.552
125,36611,26145,9214,33373,1629.5531248875
126,36611,26145,9177,33354,1629.554249775
127,36611,26145,9141,33336,1629.5553746624998
128,36611,26145,9104,33317,1629.5565
129,36611,26145,9072,33301,1629.5576248875
130,36611,26145,9040,33286,1629.558749775
131,36611,26145,9008,33270,1629.5598746624999
132,36611,26145,8976,33254,1629.561
133,36611,26145,8945,33244,1629.5621248875
134,36611,26145,8913,33235,1629.563249775
135,36611,26145,8882,33225,1629.5643746624999
136,36611,26145,8850,33215,1629.5655
137,36611,26145,8810,33195,1629.5666248875
138,36611,26145,8770,33175,1629.567749775
139,36611,26145,8730,33154,1629.5688746624999
140,36611,26145,8690,33134,1629.57
141,36611,26145,8656,33113,1629.5711248875
142,36611,26145,8621,33093,1629.572249775
143,36611,26145,8587,33072,1629.5733746624999
144,36611,26145,8552,33051,1629.5745
145,36611,26145,8520,33034,1629.5756248875
146,36611,26145,8488,33016,1629.576749775
147,36611,26145,8456,32999,1629.5778746624999
148,36611,26145,8424,32981,1629.579
149,36611,26145,8391,32963,1629.5801248875
150,36611,26145,8357,32944,1629.581249775
151,36611,26145,8324,32926,1629.5823746625
152,36611,26145,8290,32907,1629.5835
153,36611,26145,8254,32892,1629.5846248875
154,36611,26145,8218,32878,1629.585749775
155,36611,26145,8182,32863,1629.5868746625
156,36611,26145,8146,32848,1629.588
157,36448,26015,8287,32851,1629.5891248875
158,36285,25886,8429,32855,1629.590249775
159,36122,25756,8570,32858,1629.5913746625
160,35959,25626,8712,32862,1629.5925
161,35959,25626,8684,32851,1629.5936248875
162,35959,25626,8656,32841,1629.594749775
163,35959,25626,8628,32830,1629.5958746625
164,35959,25626,8600,32819,1629.597
165,35959,25626,8568,32800,1629.5981248875
166,35959,25626,8536,32782,1629.599249775
167,35959,25626,8504,32763,1629.6003746625
168,35959,25626,8472,32744,1629.6015
169,35959,25626,8443,32729,1629.6026248875
170,35959,25626,8413,32715,1629.603749775
171,35959,25626,8384,32700,1629.6048746625
172,35959,25626,8354,32685,1629.606
173,35959,25626,8318,32665,1629.6071248875
174,35959,25626,8282,32644,1629.608249775
175,35959,25626,8246,32624,1629.6093746625
176,35959,25626,8210,32603,1629.6105
177,35959,25626,8178,32591,1629.6116248875
178,35959,25626,8145,32579,1629.612749775
179,35959,25626,8113,32567,1629.6138746625
180,35959,25626,8080,32555,1629.615
181,35959,25626,8044,32542,1629.6161248875
182,35959,25626,8008,32529,1629.6172497750001
183,35959,25626,7972,32516,1629.6183746625
184,35959,25626,7936,32503,1629.6195
185,35959,25626,7909,32508,1629.6206248875
186,35959,25626,7881,32513,1629.6217497750001
187,35959,25626,7854,32518,1629.6228746625
188,35959,25626,7826,32523,1629.624
189,35959,25626,7794,32516,1629.6251248875
190,35959,25626,7762,32509,1629.6262497750001
191,35959,25626,7730,32502,1629.6273746625
192,35959,25626,7698,32495,1629.6285
193,35959,25626,7668,32490,1629.6296248875
194,35959,25626,7637,32485,1629.6307497750001
195,35959,25626,7607,32480,1629.6318746625
