IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,45604,33392,4050,35566,1628.85
1,45604,33392,4034,35552,1628.8511248875
2,45604,33392,4018,35539,1628.852249775
3,45604,33392,4002,35525,1628.8533746624998
4,45604,33392,3986,35511,1628.8545
5,45604,33392,3966,35492,1628.8556248875
6,45604,33392,3946,35473,1628.856749775
7,45604,33392,3926,35454,1628.8578746624999
8,45604,33392,3906,35435,1628.859
9,45604,33392,3886,35410,1628.8601248875
10,45604,33392,3865,35385,1628.861249775
11,45604,33392,3845,35360,1628.8623746624999
12,45604,33392,3824,35335,1628.8635
13,45604,33392,3804,35317,1628.8646248875
14,45604,33392,3784,35298,1628.865749775
15,45604,33392,3764,35280,1628.8668746624999
16,45604,33392,3744,35261,1628.868
17,45604,33392,3729,35249,1628.8691248875
18,45604,33392,3713,35238,1628.870249775
19,45604,33392,3698,35226,1628.8713746624999
20,45604,33392,3682,35214,1628.8725
21,45604,33392,3662,35193,1628.8736248875
22,45604,33392,3642,35173,1628.874749775
23,45604,33392,3622,35152,1628.8758746624999
24,45604,33392,3602,35131,1628.877
25,45604,33392,3584,35112,1628.8781248875
26,45604,33392,3565,35094,1628.879249775
27,45604,33392,3547,35075,1628.8803746625
28,45604,33392,3528,35056,1628.8815
29,45604,33392,3508,35041,1628.8826248875
30,45604,33392,3488,35026,1628.883749775
31,45604,33392,3468,35010,1628.8848746625
32,45604,33392,3448,34995,1628.886
33,45604,33392,3428,34981,1628.8871248875
34,45604,33392,3408,34966,1628.888249775
35,45604,33392,3388,34952,1628.8893746625
36,45604,33392,3368,34937,1628.8905
37,45445,33263,3424,34891,1628.8916248875
38,45286,33134,3480,34844,1628.892749775
39,45126,33005,3536,34798,1628.8938746625
40,44967,32876,3592,34751,1628.895
41,44967,32876,3576,34739,1628.8961248875
42,44967,32876,3560,34727,1628.897249775
43,44967,32876,3544,34714,1628.8983746625
44,44967,32876,3528,34702,1628.8995
45,44967,32876,3512,34690,1628.9006248875
46,44967,32876,3496,34678,1628.901749775
47,44967,32876,3480,34666,1628.9028746625
48,44967,32876,3464,34654,1628.904
49,44967,32876,3448,34644,1628.9051248875
50,44967,32876,3432,34633,1628.906249775
51,44967,32876,3416,34623,1628.9073746625
52,44967,32876,3400,34612,1628.9085
53,44967,32876,3379,34598,1628.9096248875
54,44967,32876,3357,34585,1628.910749775
55,44967,32876,3336,34571,1628.9118746625
56,44967,32876,3314,34557,1628.913
57,44967,32876,3298,34553,1628.9141248875
58,44967,32876,3282,34550,1628.9152497750001
59,44967,32876,3266,34546,1628.9163746625
60,44967,32876,3250,34542,1628.9175
61,44967,32876,3234,34533,1628.9186248875
62,44967,32876,3217,34523,1628.9197497750001
63,44967,32876,3201,34514,1628.9208746625
64,44967,32876,3184,34504,1628.922
65,44967,32876,3168,34497,1628.9231248875
66,44967,32876,3152,34490,1628.9242497750001
67,44967,32876,3136,34483,1628.9253746625
68,44967,32876,3120,34476,1628.9265
69,44808,32747,3172,34447,1628.9276248875
70,44649,32618,3224,34418,1628.9287497750001
71,44489,32489,3276,34388,1628.9298746625
72,44330,32360,3328,34359,1628.931
73,44330,32360,3308,34351,1628.9321248875
74,44330,32360,3288,34344,1628.9332497750001
75,44330,32360,3268,34336,1628.9343746625
76,44330,32360,3248,34328,1628.9355
77,44330,32360,3232,34320,1628.9366248875
78,44330,32360,3216,34312,1628.9377497750002
79,44330,32360,3200,34303,1628.9388746625
80,44330,32360,3184,34295,1628.94
81,44330,32360,3168,34289,1628.9411248875
82,44330,32360,3152,34284,1628.9422497750002
83,44330,32360,3136,34278,1628.9433746625
84,44330,32360,3120,34272,1628.9445
85,44330,32360,3104,34266,1628.9456248875001
86,44330,32360,3088,34260,1628.9467497750002
87,44330,32360,3072,34254,1628.9478746625
88,44330,32360,3056,34248,1628.949
89,44330,32360,3041,34246,1628.9501248875001
90,44330,32360,3025,34244,1628.9512497750002
