IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,10578,11985,6112,20630,1650.0
1,10578,11985,6085,20620,1650.0011248875
2,10578,11985,6057,20611,1650.002249775
3,10578,11985,6030,20601,1650.0033746625
4,10578,11985,6002,20591,1650.0045
5,10578,11985,5974,20576,1650.0056248875
6,10578,11985,5946,20562,1650.0067497750001
7,10578,11985,5918,20547,1650.0078746625
8,10578,11985,5890,20532,1650.009
9,10578,11985,5866,20521,1650.0101248875
10,10578,11985,5842,20510,1650.0112497750001
11,10578,11985,5818,20498,1650.0123746625
12,10578,11985,5794,20487,1650.0135
13,10578,11985,5764,20471,1650.0146248875
14,10578,11985,5733,20455,1650.0157497750001
15,10578,11985,5703,20438,1650.0168746625
16,10578,11985,5672,20422,1650.018
17,10524,11911,5766,20436,1650.0191248875
18,10470,11837,5861,20450,1650.0202497750001
19,10416,11762,5955,20465,1650.0213746625
20,10362,11688,6050,20479,1650.0225
21,10362,11688,6030,20472,1650.0236248875
22,10362,11688,6010,20466,1650.0247497750001
23,10362,11688,5990,20459,1650.0258746625
24,10362,11688,5970,20452,1650.027
25,10362,11688,5946,20441,1650.0281248875
26,10362,11688,5922,20430,1650.0292497750002
27,10362,11688,5898,20418,1650.0303746625
28,10362,11688,5874,20407,1650.0315
29,10362,11688,5848,20393,1650.0326248875
30,10362,11688,5821,20379,1650.0337497750002
31,10362,11688,5795,20365,1650.0348746625
32,10362,11688,5768,20351,1650.036
33,10362,11688,5744,20341,1650.0371248875
34,10362,11688,5720,20332,1650.0382497750002
35,10362,11688,5696,20322,1650.0393746625
36,10362,11688,5672,20312,1650.0405
37,10362,11688,5643,20297,1650.0416248875001
38,10362,11688,5613,20282,1650.0427497750002
39,10362,11688,5584,20267,1650.0438746625
40,10362,11688,5554,20252,1650.045
41,10362,11688,5530,20241,1650.0461248875001
42,10362,11688,5506,20229,1650.0472497750002
43,10362,11688,5482,20218,1650.0483746625
44,10362,11688,5458,20206,1650.0495
45,10362,11688,5434,20193,1650.0506248875001
46,10362,11688,5409,20180,1650.0517497750002
47,10362,11688,5385,20167,1650.0528746625
48,10362,11688,5360,20154,1650.054
49,10362,11688,5336,20147,1650.0551248875001
50,10362,11688,5312,20139,1650.0562497750002
51,10362,11688,5288,20132,1650.0573746625
52,10362,11688,5264,20124,1650.0585
53,10362,11688,5237,20115,1650.0596248875001
54,10362,11688,5209,20105,1650.0607497750002
55,10362,11688,5182,20096,1650.0618746625
56,10362,11688,5154,20086,1650.063
57,10362,11688,5130,20078,1650.0641248875002
58,10362,11688,5106,20071,1650.0652497750002
59,10362,11688,5082,20063,1650.0663746625
60,10362,11688,5058,20055,1650.0675
61,10362,11688,5034,20046,1650.0686248875002
62,10362,11688,5010,20038,1650.0697497750002
63,10362,11688,4986,20029,1650.0708746625
64,10362,11688,4962,20020,1650.072
65,10362,11688,4936,20006,1650.0731248875
66,10362,11688,4909,19992,1650.074249775
67,10362,11688,4883,19978,1650.0753746624998
68,10362,11688,4856,19964,1650.0765
69,10306,11612,4950,20000,1650.0776248875
70,10251,11535,5045,20037,1650.078749775
71,10195,11459,5139,20073,1650.0798746624998
72,10139,11382,5234,20110,1650.081
73,10139,11382,5214,20104,1650.0821248875
