IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,39871,28740,4840,33150,1629.3
1,39871,28740,4819,33140,1629.3011248875
2,39871,28740,4797,33129,1629.302249775
3,39871,28740,4776,33119,1629.3033746625
4,39871,28740,4754,33108,1629.3045
5,39871,28740,4730,33085,1629.3056248875
6,39871,28740,4706,33062,1629.306749775
7,39871,28740,4682,33038,1629.3078746625
8,39871,28740,4658,33015,1629.309
9,39708,28610,4739,33015,1629.3101248875
10,39545,28481,4821,33015,1629.311249775
11,39382,28351,4902,33016,1629.3123746625
12,39219,28221,4984,33016,1629.3135
13,39219,28221,4964,33001,1629.3146248875
14,39219,28221,4944,32986,1629.315749775
15,39219,28221,4924,32970,1629.3168746625
16,39219,28221,4904,32955,1629.318
17,39219,28221,4884,32940,1629.3191248875
18,39219,28221,4864,32924,1629.320249775
19,39219,28221,4844,32909,1629.3213746625
20,39219,28221,4824,32893,1629.3225
21,39219,28221,4803,32883,1629.3236248875
22,39219,28221,4781,32874,1629.324749775
23,39219,28221,4760,32864,1629.3258746625
24,39219,28221,4738,32854,1629.327
25,39219,28221,4718,32844,1629.3281248875
26,39219,28221,4698,32834,1629.329249775
27,39219,28221,4678,32824,1629.3303746625
28,39219,28221,4658,32814,1629.3315
29,39219,28221,4634,32798,1629.3326248875
30,39219,28221,4609,32781,1629.3337497750001
31,39219,28221,4585,32765,1629.3348746625
32,39219,28221,4560,32748,1629.336
33,39219,28221,4540,32735,1629.3371248875
34,39219,28221,4520,32722,1629.3382497750001
35,39219,28221,4500,32708,1629.3393746625
36,39219,28221,4480,32695,1629.3405
37,39219,28221,4461,32693,1629.3416248875
38,39219,28221,4441,32690,1629.3427497750001
39,39219,28221,4422,32688,1629.3438746625
40,39219,28221,4402,32685,1629.345
41,39219,28221,4378,32677,1629.3461248875
42,39219,28221,4354,32670,1629.3472497750001
43,39219,28221,4330,32662,1629.3483746625
44,39219,28221,4306,32654,1629.3495
45,39219,28221,4286,32648,1629.3506248875
46,39219,28221,4266,32642,1629.3517497750001
47,39219,28221,4246,32636,1629.3528746625
48,39219,28221,4226,32630,1629.354
49,39219,28221,4204,32626,1629.3551248875
50,39219,28221,4181,32622,1629.3562497750002
51,39219,28221,4159,32618,1629.3573746625
52,39219,28221,4136,32614,1629.3585
53,39219,28221,4116,32608,1629.3596248875
54,39219,28221,4096,32602,1629.3607497750002
55,39219,28221,4076,32595,1629.3618746625
56,39219,28221,4056,32589,1629.363
57,39219,28221,4039,32585,1629.3641248875
58,39219,28221,4021,32582,1629.3652497750002
59,39219,28221,4004,32578,1629.3663746625
60,39219,28221,3986,32574,1629.3675
61,39219,28221,3966,32569,1629.3686248875001
62,39219,28221,3946,32563,1629.3697497750002
63,39219,28221,3926,32558,1629.3708746625
64,39219,28221,3906,32552,1629.372
65,39056,28091,3978,32556,1629.3731248875001
66,38893,27962,4050,32560,1629.3742497750002
67,38730,27832,4122,32564,1629.3753746625
68,38567,27702,4194,32568,1629.3765
69,38567,27702,4170,32554,1629.3776248875001
70,38567,27702,4146,32539,1629.3787497750002
71,38567,27702,4122,32525,1629.3798746625
72,38567,27702,4098,32510,1629.381
73,38567,27702,4086,32512,1629.3821248875001
74,38567,27702,4074,32514,1629.3832497750002
75,38567,27702,4062,32517,1629.3843746625
76,38567,27702,4050,32519,1629.3855
77,38567,27702,4034,32515,1629.3866248875001
78,38567,27702,4018,32510,1629.3877497750002
79,38567,27702,4002,32506,1629.3888746625
80,38567,27702,3986,32501,1629.39
81,38567,27702,3966,32491,1629.3911248875002
82,38567,27702,3946,32481,1629.3922497750002
83,38567,27702,3926,32471,1629.3933746625
84,38567,27702,3906,32461,1629.3945
