IDX,FM DAC,BM DAC,PH DAC,SOA DAC,WL Target
0,22500,14898,2610,25847,1631.1
1,22500,14898,2590,25833,1631.1011248875
2,22500,14898,2569,25819,1631.102249775
3,22500,14898,2549,25805,1631.1033746624998
4,22500,14898,2528,25791,1631.1045
5,22399,14819,4464,26189,1631.1056248875
6,22298,14740,6400,26587,1631.106749775
7,22196,14660,8335,26986,1631.1078746624999
8,22095,14581,10272,27384,1631.109
9,22095,14581,10232,27370,1631.1101248875
10,22095,14581,10192,27355,1631.111249775
11,22095,14581,10152,27341,1631.1123746624999
12,22095,14581,10112,27326,1631.1135
13,22095,14581,10077,27318,1631.1146248875
14,22095,14581,10041,27311,1631.115749775
15,22095,14581,10006,27303,1631.1168746624999
16,22095,14581,9970,27295,1631.118
17,22095,14581,9930,27285,1631.1191248875
18,22095,14581,9890,27275,1631.120249775
19,22095,14581,9850,27265,1631.1213746624999
20,22095,14581,9810,27255,1631.1225
21,22095,14581,9772,27240,1631.1236248875
22,22095,14581,9733,27226,1631.124749775
23,22095,14581,9695,27211,1631.1258746624999
24,22095,14581,9656,27196,1631.127
25,22095,14581,9620,27181,1631.1281248875
26,22095,14581,9584,27165,1631.129249775
27,22095,14581,9548,27150,1631.1303746625
28,22095,14581,9512,27134,1631.1315
29,22095,14581,9479,27124,1631.1326248875
30,22095,14581,9445,27114,1631.133749775
31,22095,14581,9412,27104,1631.1348746625
32,22095,14581,9378,27094,1631.136
33,22095,14581,9334,27072,1631.1371248875
34,22095,14581,9290,27050,1631.138249775
35,22095,14581,9246,27027,1631.1393746625
36,22095,14581,9202,27005,1631.1405
37,22095,14581,9170,26997,1631.1416248875
38,22095,14581,9137,26990,1631.142749775
39,22095,14581,9105,26982,1631.1438746625
40,22095,14581,9072,26974,1631.145
41,22095,14581,9036,26964,1631.1461248875
42,22095,14581,9000,26954,1631.147249775
43,22095,14581,8964,26944,1631.1483746625
44,22095,14581,8928,26934,1631.1495
45,22095,14581,8893,26926,1631.1506248875
46,22095,14581,8857,26918,1631.151749775
47,22095,14581,8822,26910,1631.1528746625
48,22095,14581,8786,26902,1631.154
49,22095,14581,8750,26888,1631.1551248875
50,22095,14581,8714,26875,1631.156249775
51,22095,14581,8678,26861,1631.1573746625
52,22095,14581,8642,26847,1631.1585
53,22095,14581,8608,26837,1631.1596248875
54,22095,14581,8573,26827,1631.160749775
55,22095,14581,8539,26816,1631.1618746625
56,22095,14581,8504,26806,1631.163
57,22095,14581,8468,26791,1631.1641248875
58,22095,14581,8432,26777,1631.1652497750001
59,22095,14581,8396,26762,1631.1663746625
60,22095,14581,8360,26747,1631.1675
61,22095,14581,8323,26736,1631.1686248875
62,22095,14581,8285,26725,1631.1697497750001
63,22095,14581,8248,26713,1631.1708746625
64,22095,14581,8210,26702,1631.172
65,21994,14502,8335,26740,1631.1731248875
66,21893,14423,8461,26777,1631.1742497750001
67,21791,14343,8586,26815,1631.1753746625
68,21690,14264,8712,26853,1631.1765
69,21690,14264,8692,26851,1631.1776248875
70,21690,14264,8672,26850,1631.1787497750001
71,21690,14264,8652,26848,1631.1798746625
72,21690,14264,8632,26846,1631.181
73,21690,14264,8600,26841,1631.1821248875
74,21690,14264,8568,26835,1631.1832497750001
75,21690,14264,8536,26830,1631.1843746625
76,21690,14264,8504,26824,1631.1855
77,21690,14264,8471,26818,1631.1866248875
78,21690,14264,8437,26812,1631.1877497750002
79,21690,14264,8404,26805,1631.1888746625
80,21690,14264,8370,26799,1631.19
81,21690,14264,8334,26789,1631.1911248875
82,21690,14264,8298,26779,1631.1922497750002
83,21690,14264,8262,26768,1631.1933746625
84,21690,14264,8226,26758,1631.1945
85,21690,14264,8194,26752,1631.1956248875001
86,21690,14264,8161,26745,1631.1967497750002
87,21690,14264,8129,26739,1631.1978746625
88,21690,14264,8096,26732,1631.199
89,21690,14264,8064,26728,1631.2001248875001
90,21690,14264,8032,26724,1631.2012497750002
91,21690,14264,8000,26720,1631.2023746625
92,21690,14264,7968,26716,1631.2035
93,21690,14264,7937,26717,1631.2046248875001
94,21690,14264,7905,26717,1631.2057497750002
95,21690,14264,7874,26718,1631.2068746625
96,21690,14264,7842,26719,1631.208
97,21690,14264,7810,26717,1631.2091248875001
98,21690,14264,7778,26714,1631.2102497750002
99,21690,14264,7746,26712,1631.2113746625
100,21690,14264,7714,26709,1631.2125
101,21690,14264,7684,26703,1631.2136248875001
102,21690,14264,7653,26698,1631.2147497750002
103,21690,14264,7623,26692,1631.2158746625
104,21690,14264,7592,26686,1631.217
105,21690,14264,7560,26684,1631.2181248875002
106,21690,14264,7528,26681,1631.2192497750002
107,21690,14264,7496,26679,1631.2203746625
108,21690,14264,7464,26676,1631.2215
109,21690,14264,7435,26671,1631.2226248875002
110,21690,14264,7405,26665,1631.2237497750002
111,21690,14264,7376,26660,1631.2248746625
112,21690,14264,7346,26654,1631.226
113,21690,14264,7310,26644,1631.2271248875002
114,21690,14264,7274,26634,1631.2282497750002
115,21690,14264,7238,26624,1631.2293746625
116,21690,14264,7202,26614,1631.2305
117,21589,14185,7323,26664,1631.2316248875
118,21488,14106,7445,26714,1631.232749775
119,21386,14026,7566,26764,1631.2338746624998
120,21285,13947,7688,26814,1631.235
121,21285,13947,7668,26813,1631.2361248875
122,21285,13947,7648,26813,1631.237249775
123,21285,13947,7628,26812,1631.2383746624998
124,21285,13947,7608,26811,1631.2395
125,21285,13947,7580,26807,1631.2406248875
126,21285,13947,7552,26804,1631.241749775
127,21285,13947,7524,26800,1631.2428746624998
128,21285,13947,7496,26796,1631.244
129,21285,13947,7463,26784,1631.2451248875
130,21285,13947,7429,26772,1631.246249775
131,21285,13947,7396,26760,1631.2473746624999
132,21285,13947,7362,26748,1631.2485
133,21285,13947,7334,26740,1631.2496248875
134,21285,13947,7306,26733,1631.250749775
135,21285,13947,7278,26725,1631.2518746624999
136,21285,13947,7250,26717,1631.253
137,21285,13947,7218,26701,1631.2541248875
138,21285,13947,7185,26685,1631.255249775
139,21285,13947,7153,26668,1631.2563746624999
140,21285,13947,7120,26652,1631.2575
141,21285,13947,7092,26639,1631.2586248875
142,21285,13947,7064,26626,1631.259749775
143,21285,13947,7036,26613,1631.2608746624999
144,21285,13947,7008,26600,1631.262
145,21285,13947,6977,26589,1631.2631248875
146,21285,13947,6945,26577,1631.264249775
147,21285,13947,6914,26566,1631.2653746624999
148,21285,13947,6882,26554,1631.2665
149,21285,13947,6854,26543,1631.2676248875
150,21285,13947,6826,26532,1631.268749775
151,21285,13947,6798,26521,1631.2698746625
152,21285,13947,6770,26510,1631.271
153,21285,13947,6742,26496,1631.2721248875
154,21285,13947,6714,26482,1631.273249775
155,21285,13947,6686,26468,1631.2743746625
156,21285,13947,6658,26454,1631.2755
157,21285,13947,6632,26446,1631.2766248875
158,21285,13947,6605,26438,1631.277749775
159,21285,13947,6579,26430,1631.2788746625
160,21285,13947,6552,26422,1631.28
161,21285,13947,6520,26406,1631.2811248875
162,21285,13947,6488,26390,1631.282249775
163,21285,13947,6456,26373,1631.2833746625
164,21285,13947,6424,26357,1631.2845
165,21285,13947,6395,26343,1631.2856248875
166,21285,13947,6365,26328,1631.286749775
167,21285,13947,6336,26314,1631.2878746625
168,21285,13947,6306,26299,1631.289
169,21285,13947,6278,26283,1631.2901248875
170,21285,13947,6250,26267,1631.291249775
171,21285,13947,6222,26251,1631.2923746625
172,21285,13947,6194,26235,1631.2935
173,21184,13868,6302,26260,1631.2946248875
174,21083,13789,6410,26284,1631.295749775
175,20981,13709,6518,26309,1631.2968746625
176,20880,13630,6626,26334,1631.298
177,20880,13630,6598,26322,1631.2991248875
178,20880,13630,6570,26311,1631.300249775
179,20880,13630,6542,26299,1631.3013746625
180,20880,13630,6514,26287,1631.3025
181,20880,13630,6494,26275,1631.3036248875
182,20880,13630,6474,26263,1631.3047497750001
183,20880,13630,6454,26250,1631.3058746625
184,20880,13630,6434,26238,1631.307
185,20880,13630,6406,26228,1631.3081248875
186,20880,13630,6378,26219,1631.3092497750001
187,20880,13630,6350,26209,1631.3103746625
188,20880,13630,6322,26199,1631.3115
189,20880,13630,6290,26176,1631.3126248875
190,20880,13630,6257,26153,1631.3137497750001
191,20880,13630,6225,26129,1631.3148746625
192,20880,13630,6192,26106,1631.316
193,20880,13630,6168,26095,1631.3171248875
194,20880,13630,6144,26085,1631.3182497750001
195,20880,13630,6120,26074,1631.3193746625
196,20880,13630,6096,26063,1631.3205
197,20880,13630,6073,26055,1631.3216248875
198,20880,13630,6049,26047,1631.3227497750001
199,20880,13630,6026,26038,1631.3238746625
200,20880,13630,6002,26030,1631.325
201,20880,13630,5970,26016,1631.3261248875
202,20880,13630,5938,26002,1631.3272497750002
203,20880,13630,5906,25988,1631.3283746625
204,20880,13630,5874,25974,1631.3295
205,20880,13630,5850,25968,1631.3306248875
206,20880,13630,5826,25962,1631.3317497750002
207,20880,13630,5802,25955,1631.3328746625
208,20880,13630,5778,25949,1631.334
209,20880,13630,5756,25941,1631.3351248875001
210,20880,13630,5733,25933,1631.3362497750002
211,20880,13630,5711,25925,1631.3373746625
212,20880,13630,5688,25917,1631.3385
213,20880,13630,5660,25910,1631.3396248875001
214,20880,13630,5632,25902,1631.3407497750002
215,20880,13630,5604,25895,1631.3418746625
216,20880,13630,5576,25887,1631.343
217,20779,13551,5672,25919,1631.3441248875001
218,20678,13472,5768,25951,1631.3452497750002
219,20576,13392,5864,25983,1631.3463746625
220,20475,13313,5960,26015,1631.3475
221,20475,13313,5932,26005,1631.3486248875001
222,20475,13313,5904,25996,1631.3497497750002
223,20475,13313,5876,25986,1631.3508746625
224,20475,13313,5848,25976,1631.352
225,20475,13313,5832,25971,1631.3531248875001
226,20475,13313,5816,25966,1631.3542497750002
227,20475,13313,5800,25961,1631.3553746625
228,20475,13313,5784,25956,1631.3565
229,20475,13313,5760,25946,1631.3576248875002
230,20475,13313,5736,25936,1631.3587497750002
231,20475,13313,5712,25926,1631.3598746625
232,20475,13313,5688,25916,1631.361
233,20475,13313,5660,25909,1631.3621248875002
234,20475,13313,5632,25901,1631.3632497750002
235,20475,13313,5604,25894,1631.3643746625
236,20475,13313,5576,25886,1631.3655
237,20475,13313,5551,25877,1631.3666248875002
238,20475,13313,5525,25868,1631.3677497750002
239,20475,13313,5500,25858,1631.3688746625
240,20475,13313,5474,25849,1631.37
241,20475,13313,5454,25841,1631.3711248875
242,20475,13313,5434,25834,1631.372249775
243,20475,13313,5414,25826,1631.3733746624998
244,20475,13313,5394,25818,1631.3745
245,20475,13313,5366,25802,1631.3756248875
246,20475,13313,5337,25786,1631.376749775
247,20475,13313,5309,25770,1631.3778746624998
248,20475,13313,5280,25754,1631.379
249,20475,13313,5256,25743,1631.3801248875
250,20475,13313,5232,25733,1631.381249775
251,20475,13313,5208,25722,1631.3823746624998
252,20475,13313,5184,25711,1631.3835
253,20475,13313,5161,25707,1631.3846248875
254,20475,13313,5137,25702,1631.385749775
255,20475,13313,5114,25698,1631.3868746624998
256,20475,13313,5090,25693,1631.388
257,20475,13313,5066,25683,1631.3891248875
258,20475,13313,5042,25674,1631.390249775
259,20475,13313,5018,25664,1631.3913746624999
260,20475,13313,4994,25654,1631.3925
261,20475,13313,4972,25644,1631.3936248875
262,20475,13313,4949,25635,1631.394749775
263,20475,13313,4927,25625,1631.3958746624999
264,20475,13313,4904,25615,1631.397
265,20475,13313,4880,25602,1631.3981248875
266,20475,13313,4856,25590,1631.399249775
267,20475,13313,4832,25577,1631.4003746624999
268,20475,13313,4808,25564,1631.4015
269,20373,13233,4906,25612,1631.4026248875
270,20270,13154,5005,25661,1631.403749775
271,20168,13074,5103,25709,1631.4048746624999
272,20065,12994,5202,25758,1631.406
273,20065,12994,5182,25741,1631.4071248875
274,20065,12994,5162,25725,1631.408249775
275,20065,12994,5142,25708,1631.4093746624999
276,20065,12994,5122,25691,1631.4105
277,20065,12994,5098,25680,1631.4116248875
278,20065,12994,5074,25669,1631.412749775
279,20065,12994,5050,25658,1631.4138746625
280,20065,12994,5026,25647,1631.415
281,20065,12994,5004,25633,1631.4161248875
282,20065,12994,4981,25619,1631.417249775
283,20065,12994,4959,25605,1631.4183746625
284,20065,12994,4936,25591,1631.4195
285,20065,12994,4912,25580,1631.4206248875
286,20065,12994,4888,25569,1631.421749775
287,20065,12994,4864,25558,1631.4228746625
288,20065,12994,4840,25547,1631.424
289,20065,12994,4819,25535,1631.4251248875
290,20065,12994,4797,25524,1631.426249775
291,20065,12994,4776,25512,1631.4273746625
292,20065,12994,4754,25500,1631.4285
293,20065,12994,4734,25485,1631.4296248875
294,20065,12994,4714,25469,1631.430749775
295,20065,12994,4694,25454,1631.4318746625
296,20065,12994,4674,25438,1631.433
297,20065,12994,4650,25421,1631.4341248875
298,20065,12994,4626,25405,1631.435249775
299,20065,12994,4602,25388,1631.4363746625
300,20065,12994,4578,25371,1631.4375
301,20065,12994,4558,25359,1631.4386248875
302,20065,12994,4537,25347,1631.439749775
303,20065,12994,4517,25334,1631.4408746625
304,20065,12994,4496,25322,1631.442
305,20065,12994,4472,25311,1631.4431248875
306,20065,12994,4448,25300,1631.4442497750001
307,20065,12994,4424,25288,1631.4453746625
308,20065,12994,4400,25277,1631.4465
309,20065,12994,4381,25272,1631.4476248875
310,20065,12994,4361,25267,1631.4487497750001
311,20065,12994,4342,25262,1631.4498746625
312,20065,12994,4322,25257,1631.451
313,20065,12994,4298,25244,1631.4521248875
314,20065,12994,4274,25232,1631.4532497750001
315,20065,12994,4250,25219,1631.4543746625
316,20065,12994,4226,25206,1631.4555
317,20065,12994,4208,25198,1631.4566248875
318,20065,12994,4189,25191,1631.4577497750001
319,20065,12994,4171,25183,1631.4588746625
320,20065,12994,4152,25175,1631.46
321,20065,12994,4128,25160,1631.4611248875
322,20065,12994,4104,25146,1631.4622497750001
323,20065,12994,4080,25131,1631.4633746625
324,20065,12994,4056,25116,1631.4645
325,19984,12931,4120,25149,1631.4656248875
326,19903,12868,4184,25181,1631.4667497750002
327,19822,12805,4248,25214,1631.4678746625
328,19741,12742,4312,25247,1631.469
329,19741,12742,4292,25238,1631.4701248875
330,19741,12742,4272,25229,1631.4712497750002
331,19741,12742,4252,25220,1631.4723746625
332,19741,12742,4232,25211,1631.4735
333,19741,12742,4216,25208,1631.4746248875
334,19741,12742,4200,25205,1631.4757497750002
335,19741,12742,4184,25201,1631.4768746625
336,19741,12742,4168,25198,1631.478
337,19741,12742,4144,25193,1631.4791248875001
338,19741,12742,4120,25189,1631.4802497750002
339,19741,12742,4096,25184,1631.4813746625
340,19741,12742,4072,25179,1631.4825
341,19741,12742,4055,25178,1631.4836248875001
342,19741,12742,4037,25177,1631.4847497750002
343,19741,12742,4020,25175,1631.4858746625
344,19741,12742,4002,25174,1631.487
345,19741,12742,3982,25168,1631.4881248875001
346,19741,12742,3962,25162,1631.4892497750002
347,19741,12742,3942,25156,1631.4903746625
348,19741,12742,3922,25150,1631.4915
349,19741,12742,3902,25140,1631.4926248875001
350,19741,12742,3881,25130,1631.4937497750002
351,19741,12742,3861,25120,1631.4948746625
352,19741,12742,3840,25110,1631.496
353,19741,12742,3820,25108,1631.4971248875001
354,19741,12742,3800,25107,1631.4982497750002
355,19741,12742,3780,25105,1631.4993746625
356,19741,12742,3760,25103,1631.5005
357,19741,12742,3740,25098,1631.5016248875002
358,19741,12742,3720,25093,1631.5027497750002
359,19741,12742,3700,25087,1631.5038746625
360,19741,12742,3680,25082,1631.505
361,19741,12742,3661,25080,1631.5061248875002
362,19741,12742,3641,25079,1631.5072497750002
363,19741,12742,3622,25077,1631.5083746625
364,19741,12742,3602,25075,1631.5095
365,19741,12742,3586,25074,1631.5106248875
366,19741,12742,3570,25073,1631.511749775
367,19741,12742,3554,25071,1631.5128746624998
368,19741,12742,3538,25070,1631.514
369,19660,12679,3594,25100,1631.5151248875
370,19579,12616,3650,25130,1631.516249775
371,19498,12553,3706,25161,1631.5173746624998
372,19417,12490,3762,25191,1631.5185
373,19417,12490,3746,25184,1631.5196248875
374,19417,12490,3730,25177,1631.520749775
375,19417,12490,3714,25170,1631.5218746624998
376,19417,12490,3698,25163,1631.523
377,19417,12490,3682,25156,1631.5241248875
378,19417,12490,3666,25149,1631.525249775
379,19417,12490,3650,25142,1631.5263746624998
380,19417,12490,3634,25135,1631.5275
381,19417,12490,3614,25122,1631.5286248875
382,19417,12490,3594,25109,1631.529749775
383,19417,12490,3574,25096,1631.5308746624999
384,19417,12490,3554,25083,1631.532
385,19417,12490,3536,25080,1631.5331248875
386,19417,12490,3517,25076,1631.534249775
387,19417,12490,3499,25073,1631.5353746624999
388,19417,12490,3480,25069,1631.5365
389,19417,12490,3460,25061,1631.5376248875
390,19417,12490,3440,25053,1631.538749775
391,19417,12490,3420,25045,1631.5398746624999
392,19417,12490,3400,25037,1631.541
393,19417,12490,3383,25027,1631.5421248875
394,19417,12490,3365,25018,1631.543249775
395,19417,12490,3348,25008,1631.5443746624999
